"RE4TW","RVXTW","R","19990401","X"
"RE4TX","RVXTX","R","19990401","X"
"RE4TY","RVXTY","R","19990401","X"
"RE4WX","RVXWX","R","19990401","X"
"RE4WY","RVXWY","R","19990401","X"
"RE4XB","RVXXB","R","19990401","X"
"RE4XT","RVXXT","R","19990401","X"
"RE4XW","RVXXW","R","19990401","X"
"RE4XX","RVXXX","R","19990401","X"
"RE4XY","RVXXY","R","19990401","F"
"RE4YE","RVXYE","R","19990401","X"
"RE5","RTX","R","19980401",""
"RE5BW","RTXBW","R","19980401",""
"RE6","RX7","R","20060701",""
"RE600","RX787","R","20060701",""
"RE6A4","RX785","R","20060701",""
"RE6L1","RX794","R","20060701","X"
"RE6L2","RX785","R","20060701",""
"RE6L3","RX798","R","20060701",""
"RE6L4","RX793","R","20060701",""
"RE6L5","RX795","R","20060701",""
"RE6L6","RX784","R","20060701",""
"RE6L8","RX788","R","20060701",""
"RE6L9","RX796","R","20060701",""
"RE6M1","RX781","R","20060701",""
"RE6M2","RX792","R","20060701",""
"RE6M3","RX797","R","20060701","X"
"RE6M4","RX791","R","20060701",""
"RE6M5","RX783","R","20060701","X"
"RE6M6","RX789","R","20060701",""
"RE6M7","RX790","R","20060701",""
"RE6M8","RX782","R","20060701",""
"RE7","RNN","R","20010401",""
"RE7","RNL","R","20010401","F"
"RE7BX","5D5BX","O","20010401","F"
"RE7BX","RNNBX","R","20010401",""
"RE7BX","RNLBX","R","20010401","X"
"RE7BY","RNNBY","R","20010401","X"
"RE7BY","5D6BY","O","20010401","F"
"RE7CA","5D6CA","O","20010401","F"
"RE7CA","RNNCA","R","20010401",""
"RE7CB","RNNCB","R","20010401",""
"RE7CB","5D6CB","O","20010401","F"
"RE7CC","5D6CC","O","20010401","F"
"RE7CC","RNNCC","R","20010401",""
"RE7CG","RNNCG","R","20010401",""
"RE7LA","RNNLA","R","20010401",""
"RE7LA","5D6LA","O","20010401","F"
"RE7UR","5D6UR","O","20010401","F"
"RE7US","RNNUS","R","20010401",""
"RE7US","5D6US","O","20010401","F"
"RE7UT","RNNUT","R","20010401",""
"RE7UT","5D6UT","O","20010401","F"
"RE8","RNP","R","20010401","F"
"RE801","RNP01","R","20010401","F"
"RE802","RNP02","R","20010401","F"
"RE803","RNP03","R","20010401","F"
"RE804","RNP04","R","20010401","F"
"RE805","RNP05","R","20010401","F"
"RE806","RNP06","R","20010401","F"
"RE807","RNP07","R","20010401","F"
"RE808","RNP08","R","20010401","F"
"RE809","RNP09","R","20010401","F"
"RE810","RNP10","R","20010401","F"
"RE811","RNP11","R","20010401","F"
"RE812","RNP12","R","20010401","F"
"RE813","RNP13","R","20010401","F"
"RE814","RNP14","R","20010401","F"
"RE815","RNP15","R","20010401","F"
"RE816","RNP16","R","20010401","F"
"RE817","RNP17","R","20010401","F"
"RE818","RNP18","R","20010401","F"
"RE819","RNP19","R","20010401","F"
"RE820","RNP20","R","20010401","F"
"RE821","RNP21","R","20010401","F"
"RE822","RNP22","R","20010401","F"
"RE823","RNP23","R","20010401","F"
"RE824","RNP24","R","20010401","F"
"RE825","RNP25","R","20010401","F"
"RE826","RNP26","R","20010401","F"
"RE827","RNP27","R","20010401","F"
"RE828","RNP28","R","20010401","F"
"RE829","RNP29","R","20010401","F"
"RE830","RNP30","R","20010401","F"
"RE8DP","RNPDP","R","20010401","F"
"RE9","R0B","R","20190401",""
"RE904","R0B0E","R","20190401",""
"RE905","R0B0Y","R","20190401",""
"RE908","R0B0V","R","20190401",""
"RE916","R0B04","R","20190401",""
"RE920","R0B19","R","20190401",""
"RE921","R0B13","R","20190401",""
"RE922","R0B0U","R","20190401",""
"RE924","R0B0A","R","20190401",""
"RE925","R0B0J","R","20190401",""
"RE937","R0B0T","R","20190401",""
"RE938","R0B0S","R","20190401",""
"RE961","R0B0G","R","20190401",""
"RE986","R0B0H","R","20190401",""
"RE9GC","R0B1A","R","20190401",""
"REA","RWV","R","20010401",""
"REA","5FT","O","20010401","F"
"REA","5FR","O","20010401","F"
"REA","5FV","O","20010401","F"
"REA10","5FV10","O","20010401","F"
"REA10","RH810","R","20010401","X"
"REA11","5FV11","O","20010401","F"
"REA11","RWV13","R","20010401",""
"REA23","RWV24","R","20010401","X"
"REA23","5FV23","O","20010401","F"
"REA30","RH830","R","20010401","X"
"REA30","5FV30","O","20010401","F"
"REA40","RH840","R","20010401","X"
"REA40","5FT40","O","20010401","F"
"REA42","RWV42","R","20010401","X"
"REA43","RH843","R","20010401","X"
"REA43","5FT43","O","20010401","F"
"REA44","RH844","R","20010401","X"
"REA44","5FT44","O","20010401","F"
"REA46","RH846","R","20010401","X"
"REA46","5FT46","O","20010401","F"
"REA47","RWV47","R","20010401",""
"REA50","RH850","R","20010401","X"
"REA50","5FT50","O","20010401","F"
"REA52","RWV52","R","20010401",""
"REA56","5FT56","O","20010401","F"
"REA62","RWV62","R","20010401",""
"REA67","RWV67","R","20010401",""
"REA70","RWV72","R","20010401",""
"REA70","RWV70","R","20010401",""
"REA70","RWV73","R","20010401",""
"REA71","RWV71","R","20010401",""
"REA88","RWV88","R","20010401",""
"REA89","RWV89","R","20010401","X"
"REA90","RH890","R","20010401","X"
"REA90","5FT90","O","20010401","F"
"REA92","RWV92","R","20010401","X"
"REA93","RWV93","R","20010401",""
"REA94","RWV94","R","20010401",""
"REA96","RWV96","R","20010401","X"
"REA98","RWV98","R","20010401",""
"REA99","5FR99","O","20010401","F"
"REB","RVJ","R","19990401",""
"REB20","RVJ20","R","19990401",""
"REB21","RVJ21","R","19990401",""
"REB22","RVJ22","R","19990401",""
"REB23","RVJ23","R","19990401",""
"REB24","RVJ24","R","19990401",""
"REB25","RVJ25","R","19990401",""
"REB26","RVJ26","R","19990401",""
"REB28","RVJ28","R","19990401",""
"REB29","RVJ29","R","19990401",""
"REB30","RVJ30","R","19990401",""
"REB31","RVJ31","R","19990401",""
"REB60","RVJ60","R","19990401",""
"REB61","RVJ61","R","19990401",""
"REB80","RVJ80","R","19990401",""
"REB82","RVJ82","R","19990401",""
"REB83","RVJ83","R","19990401",""
"REC","RD2","R","20000401","F"
"RED","5F1","O","20010401","X"
"RED","5CV","O","20010401","F"
"RED01","5F101","O","20010401","X"
"RED03","5F103","O","20010401","X"
"RED04","5F104","O","20010401","X"
"RED05","5F105","O","20010401","X"
"RED06","5F102","O","20010401","X"
"RED08","5F106","O","20010401","X"
"RED22","5CV03","O","20001001","F"
"RED25","5F108","O","20010401","X"
"RED32","5F109","O","20010401","X"
"RED34","5F110","O","20010401","X"
"RED35","5CV04","O","20001001","F"
"RED55","5F111","O","20010401","X"
"RED56","5F112","O","20010401","X"
"RED57","5F113","O","20010401","X"
"RED58","5F114","O","20010401","X"
"RED59","5F115","O","20010401","X"
"REE","RVJ","R","19990401",""
"REE01","RVJ01","R","19990401",""
"REE02","RVJ02","R","19990401",""
"REE04","RVJ04","R","19990401",""
"REE05","RVJ05","R","19990401",""
"REE14","RVJ14","R","19990401",""
"REE18","RVJ18","R","19990401",""
"REE19","RVJ19","R","19990401",""
"REE20","RVJ40","R","19990401",""
"REE21","RVJ41","R","19990401",""
"REE22","RVJ42","R","19990401",""
"REE23","RVJ43","R","19990401",""
"REE25","RVJ45","R","19990401",""
"REE26","RVJ46","R","19990401",""
"REE28","RVJ47","R","19990401",""
"REE29","RVJ48","R","19990401",""
"REE30","RVJ49","R","19990401",""
"REE31","RVJ50","R","19990401",""
"REE33","RVJ33","R","19990401",""
"REE34","RVJ34","R","19990401",""
"REE35","RVJ35","R","19990401",""
"REE36","RVJ36","R","19990401",""
"REE37","RVJ37","R","19990401",""
"REE38","RVJ38","R","19990401",""
"REE39","RVJ39","R","19990401",""
"REF14","5CJ01","O","20001001","F"
"REG","RL7","R","19940401","F"
"REG01","RL701","R","19940401","F"
"REG30","RL730","R","19940401","F"
"REH","5CN","O","20001001","X"
"REH","4YX78","O","20001001","F"
"REH01","5CN01","O","20001001","X"
"REH02","5CN02","O","20001001","X"
"REH04","5CN03","O","20001001","X"
"REH05","5CN04","O","20001001","X"
"REH07","5CN05","O","20001001","X"
"REH16","5CN06","O","20001001","X"
"REH18","5CN07","O","20001001","X"
"REH19","5CN08","O","20001001","X"
"REH21","5CN09","O","20001001","X"
"REH22","5CN10","O","20001001","X"
"REH25","5CN11","O","20001001","X"
"REH26","5CN12","O","20001001","X"
"REH27","5CN13","O","20001001","X"
"REH28","5CN42","O","20001001","X"
"REH29","5CN43","O","20001001","X"
"REH30","5CN44","O","20001001","X"
"REH31","5CN45","O","20001001","X"
"REH32","5CN14","O","20001001","X"
"REH33","5CN15","O","20001001","X"
"REH50","5CN16","O","20001001","X"
"REH60","5CN17","O","20001001","X"
"REH62","5CN18","O","20001001","X"
"REH64","5CN19","O","20001001","X"
"REH65","5CN20","O","20001001","X"
"REH66","5CN21","O","20001001","X"
"REH67","5CN22","O","20001001","X"
"REH68","5CN23","O","20001001","X"
"REH71","5CN24","O","20001001","X"
"REH72","5CN25","O","20001001","X"
"REH73","5CN46","O","20001001","X"
"REH74","5CN26","O","20001001","X"
"REH75","5CN27","O","20001001","X"
"REH76","5CN28","O","20001001","X"
"REH77","5CN29","O","20001001","X"
"REH78","5CN30","O","20001001","X"
"REH79","5CN31","O","20001001","X"
"REH80","5CN32","O","20001001","X"
"REH81","5CN33","O","20001001","X"
"REH82","5CN34","O","20001001","X"
"REH83","5CN35","O","20001001","X"
"REH84","5CN36","O","20001001","X"
"REH85","5CN37","O","20001001","X"
"REH86","5CN38","O","20001001","X"
"REH87","5CN39","O","20001001","X"
"REH88","5CN40","O","20001001","X"
"REH89","5CN41","O","20001001","X"
"REJ","RNG","R","19940401","F"
"REJ02","RNG02","R","19940401","F"
"REJ05","RNG05","R","19940401","F"
"REJ07","RNG07","R","19940401","X"
"REJ15","RNG15","R","19940401","F"
"REJ39","RNG39","R","19940401","X"
"REJ60","RNG60","R","19940401","F"
"REJ61","RNG61","R","19940401","F"
"REJ62","RNG62","R","19940401","F"
"REJ63","RNG63","R","19940401","X"
"REJ64","RNG64","R","19940401","F"
"REJ65","RNG65","R","19940401","F"
"REJ66","RNG66","R","19940401","F"
"REJ67","RNG67","R","19940401","X"
"REJ68","RNG68","R","19940401","X"
"REJ69","RNG69","R","19940401","F"
"REJ70","RNG70","R","19940401","F"
"REJ71","RNG71","R","19940401","F"
"REJ72","RNG72","R","19940401","F"
"REJ73","RNG73","R","19940401","X"
"REJ74","RNG74","R","19940401","F"
"REJ75","RNG75","R","19940401","F"
"REJ76","RNG76","R","19940401","F"
"REJ77","RNG77","R","19940401","F"
"REJ78","RNG78","R","19940401","F"
"REJ79","RNG79","R","19940401","F"
"REJ80","RNG80","R","19940401","F"
"REJ81","RNG81","R","19940401","F"
"REJ82","RNG82","R","19940401","F"
"REJ83","RNG83","R","19940401","F"
"REJ84","RNG84","R","19940401","F"
"REJ85","RNG85","R","19940401","F"
"REJ86","RNG86","R","19940401","F"
"REJ87","RNG87","R","19940401","F"
"REJ88","RNG88","R","19940401","F"
"REJ89","RNG89","R","19940401","F"
"REJ90","RNG90","R","19940401","F"
"REJ91","RNG91","R","19940401","F"
"REJ92","RNG92","R","19940401","F"
"REJ93","RNG93","R","19940401","F"
"REJ94","RNG94","R","19940401","F"
"REJ95","RNG95","R","19940401","F"
"REK","RTT","R","19980401","F"
"REK04","RTT04","R","19980401","F"
"REK08","RTT08","R","19980401","F"
"REK09","RTT09","R","19980401","F"
"REK37","RTT37","R","19980401","F"
"REK39","RTT39","R","19980401","F"
"REK60","RTT60","R","19980401","F"
"REK61","RTT61","R","19980401","F"
"REK62","RTT62","R","19980401","F"
"REK63","RTT63","R","19980401","F"
"REK73","RTT73","R","19980401","F"
"REK75","RTT75","R","19980401","F"
"REK76","RTT76","R","19980401","F"
"REK77","RTT77","R","19980401","F"
"REK79","RTT79","R","19980401","F"
"REK86","RTT86","R","19980401","F"
"REL","RKB","R","19930401",""
"REL01","RKB01","R","19930401",""
"REQ","RVY","R","19990401","F"
"REQ01","RVY03","R","19990401","X"
"REQ12","RVY01","R","19990401","X"
"RER","5J3","O","20020401","F"
"RER","5J4","O","20020401","X"
"RER","RTV","R","20020401","F"
"RER04","RTV54","R","20020401","F"
"RER08","RTV36","R","20020401","X"
"RER09","RTV32","R","20020401","X"
"RER10","RTV26","R","20020401","F"
"RER11","RTV46","R","20020401","F"
"RER27","RTV40","R","20020401","X"
"RER28","RTV49","R","20020401","X"
"RER30","RTV63","R","20020401","X"
"RER35","RTV56","R","20020401","F"
"RER37","RTV61","R","20020401","X"
"RER39","RTV12","R","20020401","X"
"RER41","RTV16","R","20020401","X"
"RER42","RTV58","R","20020401","X"
"RER94","RTV30","R","20020401","F"
"RER96","RTV10","R","20020401","X"
"RES","5M5","O","20020401","F"
"RES","5G9","O","20020401","F"
"RES","5HC","O","20020401","F"
"RES","5HA","O","20020401","F"
"RES","RW4","R","20020401",""
"RES59","5M506","O","20020401","F"
"RES60","5M539","O","20020401","F"
"RES61","5M519","O","20020401","F"
"RES62","5M528","O","20020401","F"
"RES63","5M526","O","20020401","F"
"RES64","5M525","O","20020401","F"
"REU","RXR","R","20030401",""
"REU01","RXR51","R","20030401","F"
"REU02","RXR52","R","20030401","F"
"REU16","RXR16","R","20030401","F"
"REU32","RXR32","R","20030401","X"
"REU33","RXR33","R","20030401","X"
"REV","RTX","R","19980401",""
"REV01","RTX01","R","19980401",""
"REV02","RTX02","R","19980401",""
"REV04","RTX04","R","19980401","X"
"REW","RTY","R","19980401","F"
"REW01","RTY01","R","19980401","F"
"REW02","RTY02","R","19980401","F"
"REW04","RTY04","R","19980401","X"
"REW05","RTY05","R","19980401","F"
"REW09","RTY09","R","19980401","F"
"REW10","RTY10","R","19980401","F"
"REW11","RTY48","R","19980401","X"
"REW17","RTY22","R","19980401","F"
"REW21","RTY32","R","19980401","F"
"REW23","RTY23","R","19980401","F"
"REW24","RTY21","R","19980401","X"
"REW29","RTY29","R","19980401","F"
"REW32","RTY33","R","19980401","X"
"REX","RT2","R","20020401",""
"REX","5J5","O","20020401","X"
"REX","RW6","R","20020401","F"
"REY","RRF","R","20010401",""
"REY04","RRF53","R","20010401",""
"REZ","RT2","R","20020401",""
"REZ","5F4","O","20020401","F"
"REZ","5JY","O","20020401","F"
"REZ","RW6","R","20020401","F"
"REZ01","RW604","R","20020401","X"
"REZ02","RW605","R","20020401","X"
"RF1","RR6","R","19970401","F"
"RF11K","RR61K","R","19970401","F"
"RF11L","RR61L","R","19970401","F"
"RF1BL","RR6BL","R","19970401","F"
"RF1BM","RR6BM","R","19970401","X"
"RF1EF","RR6EF","R","19970401","F"
"RF1K4","RR6K4","R","19970401","F"
"RF1NN","RR6NN","R","19970401","F"
"RF1NQ","RR6NQ","R","19970401","F"
"RF1NR","RR6NR","R","19970401","F"
"RF1NS","RR6NS","R","19970401","F"
"RF1NT","RR6NT","R","19970401","F"
"RF1NU","RR6NU","R","19970401","F"
"RF1NV","RR6NV","R","19970401","F"
"RF1NW","RR6NW","R","19970401","F"
"RF1NX","RR6NX","R","19970401","F"
"RF1NY","RR6NY","R","19970401","F"
"RF1NZ","RR6NZ","R","19970401","F"
"RF1P1","RR6PA","R","19970401","F"
"RF1P7","RR6PC","R","19970401","F"
"RF1P9","RR6P9","R","19970401","F"
"RF2","RWA","R","19991001",""
"RF201","RWA01","R","19991001",""
"RF202","RWA02","R","19991001",""
"RF203","RWA03","R","19991001","X"
"RF205","RWA05","R","19991001","X"
"RF3","RWA","R","19991001",""
"RF316","RWA16","R","19991001",""
"RF318","RWA18","R","19991001",""
"RF4BA","RF4BK","R","20020401","X"
"RF5","RV1","R","19990401","F"
"RF500","RV123","R","19990401","F"
"RF5AB","RV124","R","19990401","F"
"RF5AC","RV125","R","19990401","F"
"RF5AE","RV126","R","19990401","F"
"RF5AG","RV127","R","19990401","F"
"RF5AI","RV128","R","19990401","F"
"RF5AL","RV129","R","19990401","F"
"RF5AN","RV130","R","19990401","F"
"RF5AO","RV131","R","19990401","F"
"RF5AQ","RV132","R","19990401","F"
"RF5AR","RV133","R","19990401","F"
"RF5AU","RV123","R","19990401","F"
"RF5AV","RV134","R","19990401","F"
"RF6","RJL","R","20010401",""
"RF630","RJL30","R","20010401",""
"RF643","RJL30","R","20010401",""
"RF6FA","RJL23","R","20010401",""
"RF6FC","RJL20","R","20010401",""
"RF6FD","RJL21","R","20010401",""
"RF6FE","RJL22","R","20010401",""
"RF6FK","RJL72","R","20010401",""
"RF6GB","RJL70","R","20010401",""
"RF7","RJL","R","20010401",""
"RF731","RJL31","R","20010401",""
"RF732","RJL32","R","20010401",""
"RF8","RWC","R","19991001","F"
"RF9","RV1","R","19990401","F"
"RF9AA","RV101","R","19990401","F"
"RF9AB","RV1AB","R","19990401","F"
"RF9AC","RV1AC","R","19990401","F"
"RF9AD","RV1AD","R","19990401","F"
"RF9AE","RV1AE","R","19990401","F"
"RF9AF","RV1AF","R","19990401","F"
"RF9AG","RV1AG","R","19990401","F"
"RF9AH","RV1AH","R","19990401","F"
"RF9AI","RV1AI","R","19990401","F"
"RF9AJ","RV1AJ","R","19990401","F"
"RF9AK","RV1AK","R","19990401","X"
"RF9AL","RV1AL","R","19990401","X"
"RF9AM","RV1AM","R","19990401","F"
"RF9AN","RV1AN","R","19990401","F"
"RF9AO","RV1AO","R","19990401","F"
"RF9AP","RV1AP","R","19990401","F"
"RFA","RVK","R","19990401","F"
"RFAM6","RVK39","R","19990401","F"
"RFAM7","RVK42","R","19990401","F"
"RFAM8","RVK45","R","19990401","F"
"RFAM9","RVK41","R","19990401","F"
"RFAN1","RVK35","R","19990401","F"
"RFAN2","RVK44","R","19990401","F"
"RFAN3","RVK48","R","19990401","F"
"RFAN4","RVK34","R","19990401","F"
"RFAN5","RVK33","R","19990401","F"
"RFAN6","RVK36","R","19990401","F"
"RFAN7","RVK37","R","19990401","F"
"RFAN8","RVK46","R","19990401","F"
"RFAN9","RVK47","R","19990401","F"
"RFAP1","RVK43","R","19990401","F"
"RFB","RWE","R","20000401",""
"RFBAK","RWEAK","R","20000401",""
"RFC","RV6","R","19990401","F"
"RFD","RWE","R","20000401",""
"RFDAA","RWEAA","R","20000401",""
"RFE","RW2","R","20010401","F"
"RFE","5EX","O","20010401","F"
"RFE","5ED","O","20010401","F"
"RFE","5ER","O","20010401","F"
"RFEGD","RW201","R","20010401","F"
"RFEGE","RW202","R","20010401","F"
"RFEGF","RW203","R","20010401","F"
"RFEGG","RW204","R","20010401","F"
"RFEGH","5EDGH","O","20010401","F"
"RFEGK","5EDGK","O","20010401","F"
"RFEGL","5ERGL","O","20010401","F"
"RFEGM","5EDGM","O","20010401","F"
"RFEGW","5ERGW","O","20010401","F"
"RFEGX","5ERGX","O","20010401","F"
"RFEHD","5EX03","O","20010401","F"
"RFEHT","RW228","R","20010401","F"
"RFEJA","RW221","R","20010401","F"
"RFEJB","RW205","R","20010401","F"
"RFEJC","RW206","R","20010401","F"
"RFEJD","RW203","R","20010401","F"
"RFEJE","RW208","R","20010401","F"
"RFEJN","RW220","R","20010401","F"
"RFERJ","RW209","R","20010401","F"
"RFERL","RW210","R","20010401","F"
"RFERM","RW211","R","20010401","F"
"RFERN","RW212","R","20010401","F"
"RFFBE","RFFBA","R","20040401",""
"RFG","RWC","R","20020401","F"
"RFG","5H8","O","20020401","X"
"RFG","RHA","R","20020401",""
"RFGMB","5H8PC","O","20020401","F"
"RFGMC","5H8PB","O","20020401","X"
"RFGMD","5H8RN","O","20020401","X"
"RFGMF","5H8MF","O","20020401","X"
"RFGPA","5H8PA","O","20020401","X"
"RFGPJ","5H8PJ","O","20020401","X"
"RFGPK","5H8PK","O","20020401","X"
"RFGPL","5H8PL","O","20020401","X"
"RFGPM","5H8PM","O","20020401","X"
"RFGPN","5H8PN","O","20020401","X"
"RFGPP","5H8PP","O","20020401","X"
"RFGPR","5H8PR","O","20020401","X"
"RFGPT","5H8PT","O","20020401","X"
"RFGPW","5H8PW","O","20020401","X"
"RFGPX","5H8PX","O","20020401","X"
"RFGPY","5H8PY","O","20020401","X"
"RFGPZ","5H8PZ","O","20020401","X"
"RFGRB","5H8RB","O","20020401","X"
"RFGRD","5H8RD","O","20020401","X"
"RFGRE","5H8RE","O","20020401","X"
"RFGRF","5H8RF","O","20020401","X"
"RFGRH","5H8RH","O","20020401","X"
"RFGRJ","5H8RJ","O","20020401","X"
"RFGRK","5H8RK","O","20020401","X"
"RFGRL","5H8RL","O","20020401","X"
"RFGRM","5H8RM","O","20020401","X"
"RFGRN","5H8RN","O","20020401","X"
"RFGRP","5H8RP","O","20020401","X"
"RFGRY","RHARY","R","20010401",""
"RFGRZ","5H8RZ","O","20020401","X"
"RFH","RW2","R","20010401","F"
"RFH06","RFHFG","R","19930402","X"
"RFHFK","RW213","R","20010401","F"
"RFHFL","RW214","R","20010401","F"
"RFHFP","RW215","R","20010401","F"
"RFHFR","RW216","R","20010401","F"
"RFHFW","RW217","R","20010401","F"
"RFHFX","RW222","R","20010401","F"
"RFHGA","RW241","R","20010401","F"
"RFHGB","RW242","R","20010401","F"
"RFHHT","RW228","R","20010401","F"
"RFHNT","RW229","R","20010401","F"
"RFHPC","RW218","R","20010401","F"
"RFJ","RHA","R","20010401",""
"RFJ","5AM","O","20010401","F"
"RFJ","RK5","R","20010401",""
"RFJ","5FA","O","20010401","F"
"RFJ","5AP","O","20010401","F"
"RFJAR","RHAAR","R","20010401",""
"RFJBL","5AMBL","O","20010401","F"
"RFJBL","RK5BL","R","20010401",""
"RFJBL","RHABL","R","20010401",""
"RFJBM","RHABM","R","20010401","X"
"RFJBW","RHABW","R","20010401",""
"RFJBX","5FABX","O","20010401","F"
"RFJBY","RHABY","R","20010401",""
"RFJBZ","RHABZ","R","20010401",""
"RFJCA","RHACA","R","20010401",""
"RFJCB","RHACB","R","20010401","X"
"RFJCC","RHACC","R","20010401",""
"RFJCD","RHACD","R","20010401",""
"RFJCE","RHACE","R","20010401",""
"RFJCF","5FACF","O","20010401","F"
"RFJCG","5APCG","O","20010401","F"
"RFJCH","5APCH","O","20010401","F"
"RFJCI","5FACI","O","20010401","X"
"RFJCJ","5APCJ","O","20010401","X"
"RFJCK","5AMCK","O","20010401","X"
"RFJCL","5FACL","O","20010401","X"
"RFJCN","RHACN","R","20010401",""
"RFJCP","5AMCP","O","20010401","F"
"RFJCR","5AMCR","O","20010401","X"
"RFJCT","5AMCT","O","20010401","X"
"RFJCU","5AMCU","O","20010401","X"
"RFJCW","5AMCW","O","20010401","X"
"RFJCX","5FACX","O","20010401","X"
"RFJCZ","5FACZ","O","20010401","X"
"RFJDB","5AMDB","O","20010401","X"
"RFJDC","5APDC","O","20010401","F"
"RFJDD","5APDD","O","20010401","F"
"RFJDE","5APDE","O","20010401","F"
"RFJDF","5APDF","O","20010401","F"
"RFJDG","5APDG","O","20010401","F"
"RFJDH","5APDH","O","20010401","F"
"RFJDJ","5APDJ","O","20010401","F"
"RFJDL","5APDL","O","20010401","F"
"RFJDM","5APDM","O","20010401","F"
"RFJDN","RHADN","R","20010401",""
"RFJDP","RHADP","R","20010401",""
"RFJDR","5AMDR","O","20010401","F"
"RFJDT","5AMDT","O","20010401","F"
"RFJDW","5APDW","O","20010401","F"
"RFJDX","5APDX","O","20010401","F"
"RFJDY","5APDY","O","20010401","F"
"RFJDZ","5APDZ","O","20010401","F"
"RFJEA","5FAEA","O","20010401","F"
"RFJEB","5AMEB","O","20010401","F"
"RFJEC","5APEC","O","20010401","F"
"RFJED","5FAED","O","20010401","F"
"RFJEE","RHAEE","R","20010401",""
"RFJEE","5FAEE","O","20010401","X"
"RFJEF","5AMEF","O","20010401","F"
"RFJEG","5APEG","O","20010401","F"
"RFJEH","5FAEH","O","20010401","F"
"RFJEI","5FAEI","O","20010401","F"
"RFJEJ","RHAEJ","R","20010401",""
"RFJEK","RHAEK","R","20010401",""
"RFJEL","RHAEL","R","20010401",""
"RFJEN","5AMEN","O","20010401","F"
"RFJEP","5FAEP","O","20010401","F"
"RFJER","RHAER","R","20010401",""
"RFJET","5APET","O","20010401","F"
"RFJEW","5AMEW","O","20010401","F"
"RFJEX","5AMEX","O","20010401","F"
"RFJEY","5APEY","O","20010401","F"
"RFJEZ","RHAEZ","R","20010401","X"
"RFJFA","5FAFA","O","20010401","F"
"RFJFF","5AMFF","O","20010401","F"
"RFJFH","5AMFH","O","20010401","F"
"RFJFJ","RK5FJ","R","20010401","X"
"RFJFJ","RHAFJ","R","20010401",""
"RFJFJ","5AMFJ","O","20010401","F"
"RFJFJ","5FAFJ","O","20010401","F"
"RFJFK","5AMFK","O","20010401","F"
"RFJFM","5FAFM","O","20010401","F"
"RFJFN","5APFN","O","20010401","F"
"RFJFR","RHAFR","R","20010401",""
"RFJGK","RHAGK","R","20010401",""
"RFJGL","5APGL","O","20010401","F"
"RFJGM","5AMGM","O","20010401","F"
"RFJGN","5AMGN","O","20010401","X"
"RFJGP","5APGP","O","20010401","F"
"RFJGR","5APGR","O","20010401","F"
"RFJGT","RHAGT","R","20010401",""
"RFJGW","RHAGW","R","20010401",""
"RFJGY","RHAGY","R","20010401",""
"RFJHE","5AMHE","O","20010401","F"
"RFJHP","RHAHP","R","20010401",""
"RFJHP","5AMHP","O","20010401","F"
"RFJHP","RK5HP","R","20010401",""
"RFJRJ","RHARJ","R","20010401",""
"RFK","RX1","R","20060401",""
"RFK01","RX101","R","20060401",""
"RFK02","RX102","R","20060401",""
"RFK03","RX103","R","20060401",""
"RFK04","RX104","R","20060401",""
"RFK05","RX105","R","20060401",""
"RFK06","RX106","R","20060401",""
"RFK07","RX107","R","20060401",""
"RFK08","RX108","R","20060401",""
"RFK09","RX109","R","20060401",""
"RFK10","RX110","R","20060401",""
"RFK11","RX111","R","20060401",""
"RFK12","RX112","R","20060401",""
"RFK13","RX113","R","20060401",""
"RFK14","RX114","R","20060401",""
"RFK15","RX115","R","20060401",""
"RFK16","RX116","R","20060401",""
"RFK17","RX117","R","20060401",""
"RFK18","RX118","R","20060401",""
"RFK19","RX119","R","20060401",""
"RFK20","RX120","R","20060401",""
"RFK21","RX121","R","20060401",""
"RFK22","RX122","R","20060401",""
"RFK23","RX123","R","20060401",""
"RFK24","RX124","R","20060401",""
"RFK25","RX125","R","20060401","X"
"RFK26","RX126","R","20060401","X"
"RFK27","RX127","R","20060401",""
"RFK28","RX128","R","20060401",""
"RFK29","RX129","R","20060401",""
"RFK30","RX130","R","20060401",""
"RFKNL","RX1NL","R","20060401",""
"RFKRA","RX1RA","R","20060401",""
"RFL","RWE","R","20000401",""
"RFLAE","RWEAE","R","20000401",""
"RFM","RRX","R","19990401","F"
"RFM","RK4","R","19990401","F"
"RFMAS","RRXAS","R","19990401","F"
"RFMAT","RK4AT","R","19960401","X"
"RFMAW","RK4AW","R","19960401","X"
"RFMBB","RK4BB","R","19940401","X"
"RFMBC","RK4BC","R","19960401","F"
"RFMBD","RK4BD","R","19940401","X"
"RFMBF","RK4BF","R","19940401","X"
"RFMBG","RK4BG","R","19940401","X"
"RFMBH","RK4BH","R","19940401","X"
"RFN","RQT","R","19950401","F"
"RFNAC","RQTAC","R","19950401","F"
"RFNCP","RQTCP","R","19950401","F"
"RFNCR","RQTCR","R","19950401","F"
"RFNCT","RQTCT","R","19950401","F"
"RFNCW","RQTCW","R","19950401","F"
"RFNCX","RQTCX","R","19950401","F"
"RFNCY","RQTCY","R","19950401","F"
"RFNCZ","RQTCZ","R","19950401","F"
"RFNDB","RQTDB","R","19950401","F"
"RFNDC","RQTDC","R","19950401","F"
"RFNDE","RQTDE","R","19950401","F"
"RFNDG","RQTDG","R","19950401","F"
"RFNDL","RQTDL","R","19950401","F"
"RFNDM","RQTDM","R","19950401","F"
